id,created_at,favorite_count,retweet_count,url,text
1598417962871955467,2022-12-01 20:45:14+00:00,0,0,https://twitter.com/i/web/status/1598417962871955467,Oversold ELYS has been recently oversold and shows a Quick Ratio of 11 Today the stock is standing at 636 The stock is down at 3078 on a weekly basis and down at 5517 on a monthly basis Time to buy the dip
1598414177437114368,2022-12-01 20:30:11+00:00,0,0,https://twitter.com/i/web/status/1598414177437114368,Oversold ASAP has been recently oversold and shows a Quick Ratio of 10 Today the stock is standing at 420 The stock is down at 5435 on a weekly basis and down at 7247 on a monthly basis Time to buy the dip
1598410390756630530,2022-12-01 20:15:08+00:00,0,0,https://twitter.com/i/web/status/1598410390756630530,Oversold KNOP has been recently oversold and shows a Quick Ratio of 09 Today the stock is standing at 1047 The stock is down at 1808 on a weekly basis and down at 2118 on a monthly basis Time to buy the dip
1598402828791414812,2022-12-01 19:45:05+00:00,1,0,https://twitter.com/i/web/status/1598402828791414812,PennyStocks COMS is positive at 3976 today The COMSovereign Holding Corp is a company operating in Communication Services with a Market Cap of 1185M The stock is standing at 3526 on weekly basis
1598395260681551877,2022-12-01 19:15:01+00:00,0,0,https://twitter.com/i/web/status/1598395260681551877,PennyStocks VAPO is positive at 5504 today The Vapotherm Inc is a company operating in Healthcare with a Market Cap of 2189M The stock is standing at 7115 on weekly basis
1598387761375055874,2022-12-01 18:45:13+00:00,0,0,https://twitter.com/i/web/status/1598387761375055874,BlueChips CTIB is dipping at 3256 today The stock is standing at 291 on weekly basis at 2432 on monthly and at 456 quarterly with a weekly volatility of 704
1598382720115245076,2022-12-01 18:25:11+00:00,0,0,https://twitter.com/i/web/status/1598382720115245076,BlueChips AZYO is dipping at 4014 today The stock is standing at 879 on weekly basis at 1636 on monthly and at 014 quarterly with a weekly volatility of 1223
1598376418911653910,2022-12-01 18:00:09+00:00,0,0,https://twitter.com/i/web/status/1598376418911653910,BlueChips GIII is dipping at 4392 today The stock is standing at 070 on weekly basis at 1092 on monthly and at 266 quarterly with a weekly volatility of 292
1598375155876888577,2022-12-01 17:55:08+00:00,0,1,https://twitter.com/i/web/status/1598375155876888577,WSB COST comments on WallStreetBets have been rising by 1400 today showing 15 mentions in the last 24 hours Its going to the moon
1598372633145393152,2022-12-01 17:45:06+00:00,0,1,https://twitter.com/i/web/status/1598372633145393152,SmallCaps IQMDW is positive at 3433 today The stock is standing at 6067 on weekly basis at 3322 on monthly and at 7970 quarterly with a weekly volatility of 7291
1598368850315251716,2022-12-01 17:30:04+00:00,0,1,https://twitter.com/i/web/status/1598368850315251716,SmallCaps VAPO is positive at 4607 today The stock is standing at 7115 on weekly basis at 5083 on monthly and at 5436 quarterly with a weekly volatility of 2078
1598352522531540995,2022-12-01 16:25:11+00:00,0,1,https://twitter.com/i/web/status/1598352522531540995,Tech stocks of the day VLN is standing at 348 today The stock is up at 1735 on a weekly basis and up at 2267 on a monthly basis Time to buy the trend
1598351258993266688,2022-12-01 16:20:10+00:00,0,0,https://twitter.com/i/web/status/1598351258993266688,Tech stocks of the day BOX is standing at 594 today The stock is down at 276 on a weekly basis and down at 551 on a monthly basis Time to buy the trend
1598349996079865857,2022-12-01 16:15:09+00:00,0,0,https://twitter.com/i/web/status/1598349996079865857,Tech stocks of the day BOX is positive at 605 today The stock is down at 276 on a weekly basis and down at 551 on a monthly basis Time to buy the trend
1598345962107375617,2022-12-01 15:59:07+00:00,1,0,https://twitter.com/i/web/status/1598345962107375617,TradingIdeas ARDX today is performing 320 near to a significative resistance The stock is standing at 703 on weekly basis at 1862 on monthly and at 8623 quarterly with a weekly volatility of 781
1598344948805410819,2022-12-01 15:55:06+00:00,0,0,https://twitter.com/i/web/status/1598344948805410819,WSB NFLX comments on WallStreetBets have been rising by 2200 today showing 46 mentions in the last 24 hours Its going to the moon
1598343685426511875,2022-12-01 15:50:05+00:00,0,0,https://twitter.com/i/web/status/1598343685426511875,TradingIdeas YSG today is performing 205 near to a significative resistance The stock is standing at 1296 on weekly basis at 796 on monthly and at 339 quarterly with a weekly volatility of 1048
1598338640710713344,2022-12-01 15:30:02+00:00,0,0,https://twitter.com/i/web/status/1598338640710713344,TradingIdeas RLX today is performing 326 near to a significative resistance The stock is standing at 3609 on weekly basis at 8400 on monthly and at 6084 quarterly with a weekly volatility of 1505
1596243608465969152,2022-11-25 20:45:07+00:00,0,0,https://twitter.com/i/web/status/1596243608465969152,Oversold QTNT has been recently oversold and shows a Quick Ratio of 14 Today the stock is standing at 790 The stock is down at 4209 on a weekly basis and down at 8381 on a monthly basis Time to buy the dip
