id,created_at,favorite_count,retweet_count,url,text
1611090037034176512,2023-01-05 19:59:32+00:00,2,0,https://twitter.com/i/web/status/1611090037034176512,Ill be presenting Breakfast with Dave LIVE on January 19th The Year of the Rabbit Hopping Out of the Hole A special livestreaming event Limited virtual spots are available Register for the Complimentary Live Stream RosenbergResearch
1610668688801144832,2023-01-04 16:05:14+00:00,715,128,https://twitter.com/i/web/status/1610668688801144832,ISM just settled the recession debate Of the 18 industries down to just 2 reporting any growth and up to 13 in contraction We last saw a gap like this in April 2020
1610639998381875201,2023-01-04 14:11:14+00:00,22,1,https://twitter.com/i/web/status/1610639998381875201,Be sure to tune in to at 930 AM EST this morning Ill be discussing the jobs report with and RosenbergResearch
1610373245714272257,2023-01-03 20:31:15+00:00,24,3,https://twitter.com/i/web/status/1610373245714272257,My first guest of the year on the Webcast with Dave series is none other than Dennis Gartman on January 9th at 4 PM EST Tickets Subscribe Exclusive Webcast
1608879773563895809,2022-12-30 17:36:44+00:00,711,117,https://twitter.com/i/web/status/1608879773563895809,The view that we rarely get successive annual declines in the stock market is a calendar quirk Weve had 12 periods in the postWWII era where it was down over a 24month interval
1608849783552196608,2022-12-30 15:37:34+00:00,178,18,https://twitter.com/i/web/status/1608849783552196608,The resilient consumer is shifting from champagne to prosecco This is what happens when bubbles burst RosenbergResearch
1608469089307049984,2022-12-29 14:24:49+00:00,67,6,https://twitter.com/i/web/status/1608469089307049984,Watch my interview on with In my estimate defense stocks will be a good place for equity exposure in 2023 RosenbergResearch
1608458538979819523,2022-12-29 13:42:54+00:00,1439,137,https://twitter.com/i/web/status/1608458538979819523,I keep hearing that this is the most widely advertised recession ever recorded So tell me then why it is that the consensus is still at 7 for next years EPS growth forecast
1608431017479520256,2022-12-29 11:53:32+00:00,624,106,https://twitter.com/i/web/status/1608431017479520256,The late great Scott Minerd in one of his final interviews Scotts parting gift to us was his once in a generation opportunity fast fwd to 1430 to get it amp the real meat is provided beginning at 1650 In 2 words or less distressed debt Link here
1608217690694352897,2022-12-28 21:45:51+00:00,752,59,https://twitter.com/i/web/status/1608217690694352897,Quite the day The Nasdaq closed at the low for the year The once mighty Dow blew through the 50day moving average The chart of the 200day trendline on the SampP 500 looks sick Did Santa get stuck in the chimney
1608143473957273601,2022-12-28 16:50:56+00:00,420,61,https://twitter.com/i/web/status/1608143473957273601,Novembers pending home sales were the second softest on record lowest since April2020 and weaker than anything we saw through the 200709 meltdown Why on earth are the homebuilding stocks up 37 from the mid2022 lows Especially with the Residential REITs down almost 20
1607757870812041219,2022-12-27 15:18:41+00:00,134,22,https://twitter.com/i/web/status/1607757870812041219,My interview with for is now up on YouTube Buckle up were in for a rocky year ahead Im bullish on bonds in 2023 Part one Part two RosenbergResearch
1606049447292686342,2022-12-22 22:10:01+00:00,44,3,https://twitter.com/i/web/status/1606049447292686342,Catch my appearance on this evening at 530 PM EST and I will be discussing the outlook for the US economy in 2023 and interpreting the existing home sales data RosenbergResearch
1606049157332058112,2022-12-22 22:08:52+00:00,148,30,https://twitter.com/i/web/status/1606049157332058112,The Conference Boards LEI sank 1 in November and is now on a 9month losing streak Back to 59 we have seen only five strings of declines like this and all presaged recession within months Les jeux sont faits
1605963422008573955,2022-12-22 16:28:11+00:00,53,11,https://twitter.com/i/web/status/1605963422008573955,Watch my interview with the s Larysa Harapyn as we discuss the impossibility of a get out of jail free card for the economy RosenbergResearch
1605609105670000640,2022-12-21 17:00:16+00:00,88,11,https://twitter.com/i/web/status/1605609105670000640,The December Strategizer is out Analysts are still too optimistic on the earnings front During hard landings our base case scenario earnings estimates are ultimately cut on average by about 20 Subscribe Free trial
1605604037419847680,2022-12-21 16:40:07+00:00,896,181,https://twitter.com/i/web/status/1605604037419847680,Nov makes it 10 straight months of US home sales declines which is unprecedented Taking out the 8month string of slippage in 07 is quite the feat amp we know where that landed the economy Housing is the quintessential leading macro indicator amp the tea leaves arent good
1605545937916596224,2022-12-21 12:49:15+00:00,211,25,https://twitter.com/i/web/status/1605545937916596224,The one number that will stop a job marketfocused Fed in its tracks by the time the next FOMC meeting rolls around will be a huge downward benchmark payroll revision in early February Buy the front end of the curve asap Put on those curvesteepening trades too
1605272983890698255,2022-12-20 18:44:38+00:00,65,8,https://twitter.com/i/web/status/1605272983890698255,SPECIAL REPORT Whats in store for the coming decade Throughout modern history each decade has been influenced by a major theme be it a war technology or transformative government policy Purchase the Report RosenbergResearch
1605223236651859971,2022-12-20 15:26:57+00:00,108,7,https://twitter.com/i/web/status/1605223236651859971,Can the BoJ really be that worried when core inflation in Japan is 15 and unit labor costs are up a grand total of 03 in the past year
1605214091911512065,2022-12-20 14:50:37+00:00,90,16,https://twitter.com/i/web/status/1605214091911512065,Housing start implications Negative for GDP drop in singlefamily startsunits under construction Depressant for home prices jump in singlefamily completions Foreshadowing of future rental rate disinflation soaring multifamily starts under construction
1605182487054917632,2022-12-20 12:45:02+00:00,629,107,https://twitter.com/i/web/status/1605182487054917632,Well the bond vigilantes barked and the BoJ blinked The BoJ last pulled a surprise like this on Christmas Day 1989 we had a level shift in global bond yields and next thing you know bond yields sank under the weight of recession for the next four years RosenbergResearch
1604882612396462081,2022-12-19 16:53:26+00:00,30,2,https://twitter.com/i/web/status/1604882612396462081,Reserve your complimentary spot for Breakfast with Dave Live The Year of the Rabbit Hopping Out of the Hole A special live streaming event Limited spots are available Register for the Complimentary Live Stream RosenbergResearch
1604858163056070657,2022-12-19 15:16:17+00:00,44,7,https://twitter.com/i/web/status/1604858163056070657,If you havent already please check out the latest edition of my YouTube series Navigating the Noise The Long and Winding Road RosenbergResearch NavigatingtheNoise
1603813051958018061,2022-12-16 18:03:23+00:00,137,20,https://twitter.com/i/web/status/1603813051958018061,Since the FOMC press release on Wednesday the SampP 500 has lost more than 5 byebye to the 50day moving average and the yield on the muchmaligned 10year Tnote has managed to decline with all the hawkishness by 7 basis points
1603812238229487617,2022-12-16 18:00:09+00:00,413,16,https://twitter.com/i/web/status/1603812238229487617,My pal Jim Paulsen just announced his retirement after 40 years in the biz On his way out hes predicting 5000 for the SampP 500 a year from now could put the ERP at zero Something tells me hes trying to talk up his 401k
1603751915866710017,2022-12-16 14:00:27+00:00,182,13,https://twitter.com/i/web/status/1603751915866710017,Since today marks the 78th anniversary of the Battle of the Bulge I thought it apropos to divulge the one book that touched me like no other this year Jay Winiks classic 1944 FDR and the Year That Changed History Everyone should read it
1603129336105771008,2022-12-14 20:46:33+00:00,85,18,https://twitter.com/i/web/status/1603129336105771008,Check out my podcast episode of by for We cover the recession consumer credit vs falling savings the default cycle and inflation vs deflation Apple Spotify RosenbergResearch
1603112178424299521,2022-12-14 19:38:22+00:00,1435,108,https://twitter.com/i/web/status/1603112178424299521,Why doesnt Jay Powell save us all the time and just say we dont want the stock market to go up and call it a day RosenbergResearch
1603039218321719296,2022-12-14 14:48:27+00:00,24,4,https://twitter.com/i/web/status/1603039218321719296,The next in the Webcast with Dave series you surely will not want to miss slated for December 19th at 11 AM EST I will be hosting David Zervos Tickets Subscribe Exclusive Webcast
1603035126857928704,2022-12-14 14:32:11+00:00,348,42,https://twitter.com/i/web/status/1603035126857928704,Some math to consider ahead of the FOMC meeting If Novembers tame CPI reading was the real deal and not a flash in the pan then the inflation rate will finally get to 2 by the midpart of 2023 The Fed may not have to wait that long before pausing and then pivoting
1603025179378163712,2022-12-14 13:52:40+00:00,271,29,https://twitter.com/i/web/status/1603025179378163712,The reason why the stock market took on a darker view of that CPI report was the implication for dimming corporate pricing power and earnings outlook
1603024559439069186,2022-12-14 13:50:12+00:00,343,26,https://twitter.com/i/web/status/1603024559439069186,My sense is that Powell gives a tip of the hat to yesterdays stellar CPI report but emphasizes his need to see a string of these before any pause is signaled I doubt he is going to let his guard down which means he likely is going to sound more hawkish than dovish today
1602666703749619712,2022-12-13 14:08:12+00:00,565,62,https://twitter.com/i/web/status/1602666703749619712,Definition of a manic market one that reacts like this to core CPI missing to the downside by a onetenth of a percentage point RosenbergResearch
1602659315889872896,2022-12-13 13:38:51+00:00,160,14,https://twitter.com/i/web/status/1602659315889872896,The NFIB smallbiz sentiment index came in at 919 in November Historically it averages out to be just 92 in recessions 99 in expansions so we are a tad below what the norm is for a recession But the market mantra has shifted to soft landing Go figure that one
1602254436797190144,2022-12-12 10:50:00+00:00,46,1,https://twitter.com/i/web/status/1602254436797190144,Ill be on radio this morning at 610 AM EST to discuss a preview of the PPI data and the Fed decision of the week RosenbergResearch
1600959061863833621,2022-12-08 21:02:39+00:00,57,11,https://twitter.com/i/web/status/1600959061863833621,Next year will see the lagged impact of 2022s monetary policy tightening hit home for Canadians You can watch my interview from this morning here RosenbergResearch
1600928124706951192,2022-12-08 18:59:43+00:00,10,1,https://twitter.com/i/web/status/1600928124706951192,Reserve your spot for Breakfast with Dave Live The Year of the Rabbit Hopping Out of the Hole Limited seating is available Purchase your inperson ticket RosenbergResearch
1600926946979942409,2022-12-08 18:55:02+00:00,31,3,https://twitter.com/i/web/status/1600926946979942409,For some macro market musings catch my interview this afternoon at 215 PM EST with for Making Money on Well be discussing consumer credit living on borrowed time RosenbergResearch
1600882837510668291,2022-12-08 15:59:46+00:00,1113,231,https://twitter.com/i/web/status/1600882837510668291,Another blowout consumer credit report for Oct 27 bn Year to date credit card balances soared 130 bn double all of 2021 The surge financed 13rd of spending this year throws cold water on the view that balance sheets are in fine shape and replete with excess savings
1600848933139484672,2022-12-08 13:45:02+00:00,29,1,https://twitter.com/i/web/status/1600848933139484672,Please tune in to this morning at 905 AM EST for my reaction to and commentary on the BoC announcement hosted by RosenbergResearch
1600227130075275264,2022-12-06 20:34:13+00:00,38,1,https://twitter.com/i/web/status/1600227130075275264,So far 6 fake accounts Please block and report Econguyrosie Rosies
1600221567191027728,2022-12-06 20:12:06+00:00,135,5,https://twitter.com/i/web/status/1600221567191027728,I want to thank those who have sent in responses to my Tweets to notify me of no fewer than 4 imposters today Why anyone would want to pose as yours truly thats their problem Obviously this new Musk ownership should be addressing cracks and crackpots like this
1600165156037828611,2022-12-06 16:27:57+00:00,13,2,https://twitter.com/i/web/status/1600165156037828611,Please join me on Webcast with Dave today at the usual 4 PM EST time slot when I will be hosting Lakshman Achuthan Tickets Subscribe Exclusive Webcast
1600155199707955200,2022-12-06 15:48:23+00:00,62,6,https://twitter.com/i/web/status/1600155199707955200,If you missed it catch the replay of my interview on from yesterday with I will tell you what the SampP 500 must do to break the downtrend RosenbergResearch
1600143880657199106,2022-12-06 15:03:25+00:00,283,48,https://twitter.com/i/web/status/1600143880657199106,So Cramer says no recession The Biz Roundtable says hes off his rocker Csuite group is down to 12 on GDP growth for 23 similar to 90 amp 01 They were recessions Only 18 of the time back to 48 has annual growth been this soft and guess what All were in recessions
1599885076472406029,2022-12-05 21:55:01+00:00,56,1,https://twitter.com/i/web/status/1599885076472406029,Ill be on today at 510 PM EST Stay tuned for my discussion with after the close RosenbergResearch
1599871474478813185,2022-12-05 21:00:58+00:00,759,73,https://twitter.com/i/web/status/1599871474478813185,Right on cue and following in the footsteps of its six predecessor bear market rallies this year the SampP 500 rallied to the 200day moving average gave it a kiss and rolled right over RosenbergResearch
1599810937325748225,2022-12-05 17:00:25+00:00,82,14,https://twitter.com/i/web/status/1599810937325748225,If you havent already please check out the latest edition of my YouTube series Navigating the Noise The Long and Winding Road RosenbergResearch NavigatingtheNoise
1599780525429989377,2022-12-05 14:59:34+00:00,250,49,https://twitter.com/i/web/status/1599780525429989377,Some mental math for the masses did you know that if you account for the decline in hours worked in the Household Survey amp translate that into jobequivalent losses the unemployment rate actually hooked up to 43 instead of the posted 37 Almost at that Fed forecast of 44
